h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,time
0.004616,-0.006683,-0.011253,0.014111,-0.091738,-0.068119,-0.007850,-0.187490,0.963359,0.009363,-0.049210,-0.039686,-0.101031,-0.201936,0.960485,0.085330,-0.173045,0.966233,-0.003193,-0.003193,123
-0.011624,0.007410,-0.009207,0.033951,-0.050323,-0.040466,-0.007478,-0.188205,0.962531,0.011163,-0.021456,-0.024835,-0.101418,-0.201689,0.960178,0.086462,-0.174722,0.964884,0.010678,0.010678,124
-0.028462,-0.014785,-0.038066,0.063809,-0.027467,-0.017729,-0.006889,-0.188910,0.961601,0.017673,-0.021126,-0.027899,-0.102367,-0.202182,0.958910,0.088589,-0.175638,0.964293,0.031278,0.031278,125
-0.044406,0.013350,0.030255,0.107205,0.025232,0.000971,-0.005842,-0.188267,0.962122,0.031400,0.019290,0.015614,-0.103847,-0.201737,0.959918,0.092163,-0.174797,0.964326,0.041490,0.041490,126
-0.065199,0.004297,0.071787,0.124277,0.005175,-0.030091,-0.004858,-0.188109,0.962817,0.029539,0.004736,0.020846,-0.106020,-0.201593,0.962311,0.096305,-0.174624,0.963323,0.063703,0.063703,127
-0.088307,0.000470,0.090598,0.149080,0.016781,-0.009241,-0.003845,-0.187821,0.964173,0.030387,0.008626,0.040680,-0.108964,-0.201578,0.965331,0.101274,-0.174065,0.963015,0.088484,0.088484,128
-0.157210,0.066929,0.074172,0.178872,0.044288,0.007923,-0.003484,-0.185968,0.965541,0.010831,0.055608,0.041047,-0.114204,-0.199347,0.967803,0.107237,-0.172588,0.963279,0.149519,0.149519,129
-0.184282,0.040975,0.044782,0.212196,0.054393,-0.009000,-0.003018,-0.184378,0.966137,0.013957,0.047684,0.017890,-0.120347,-0.197981,0.969296,0.114310,-0.170775,0.962979,0.179470,0.179470,130
-0.205018,0.020231,0.036650,0.224943,0.060154,0.023705,-0.002686,-0.183038,0.967143,0.009962,0.040193,0.030178,-0.127181,-0.197307,0.970518,0.121808,-0.168770,0.963769,0.202295,0.202295,131
-0.232780,0.007646,0.030014,0.246520,0.051936,0.019407,-0.002457,-0.182045,0.967967,0.006870,0.029791,0.024710,-0.134940,-0.197052,0.971518,0.130025,-0.167039,0.964416,0.231157,0.231157,132
-0.239066,-0.028073,0.008699,0.259954,0.030506,0.031561,-0.002109,-0.182005,0.968638,0.010444,0.001216,0.020131,-0.142909,-0.197988,0.971808,0.138691,-0.166022,0.965468,0.240841,0.240841,133
-0.243376,-0.028788,0.038951,0.271135,0.035708,0.041608,-0.001647,-0.181890,0.969981,0.013879,0.003460,0.040280,-0.151022,-0.198947,0.973106,0.147728,-0.164832,0.966855,0.245828,0.245828,134
-0.246473,-0.057176,0.047945,0.288286,0.025159,0.049930,-0.000950,-0.182423,0.971612,0.020906,-0.016008,0.048938,-0.159237,-0.200853,0.974705,0.157338,-0.163993,0.968519,0.252315,0.252315,135
-0.296760,0.011426,0.039251,0.298789,0.013113,0.056838,-0.000916,-0.182014,0.973213,0.001015,0.012269,0.048044,-0.169129,-0.200472,0.976013,0.167298,-0.163556,0.970414,0.294352,0.294352,136
-0.293203,-0.028894,0.032133,0.304517,0.012781,0.078735,-0.000727,-0.182283,0.975061,0.005657,-0.008056,0.055434,-0.178903,-0.201435,0.977084,0.177448,-0.163130,0.973038,0.294956,0.294956,137
-0.296656,-0.043902,0.042470,0.307398,-0.006023,0.080715,-0.000548,-0.183115,0.977114,0.005371,-0.024963,0.061592,-0.188791,-0.202899,0.978500,0.187695,-0.163331,0.975729,0.299923,0.299923,138
-0.290583,-0.072976,0.018606,0.302319,-0.009874,0.082431,-0.000353,-0.184496,0.978798,0.005868,-0.041425,0.050519,-0.198478,-0.205331,0.979120,0.197772,-0.163660,0.978477,0.296652,0.296652,139
-0.288747,-0.028453,0.047641,0.285087,-0.017859,0.067483,-0.000414,-0.185267,0.980717,-0.001830,-0.023156,0.057562,-0.208102,-0.206280,0.980708,0.207275,-0.164255,0.980726,0.290142,0.290142,140
-0.261822,-0.054694,0.039010,0.263430,-0.033500,0.088257,-0.000387,-0.186737,0.982838,0.000804,-0.044097,0.063635,-0.216830,-0.208103,0.982008,0.216056,-0.165372,0.983668,0.265778,0.265778,141
-0.240509,-0.038137,0.048283,0.232355,-0.070963,0.055701,-0.000523,-0.188556,0.984571,-0.004077,-0.054550,0.051992,-0.224847,-0.209374,0.983618,0.223801,-0.167737,0.985525,0.242798,0.242798,142
-0.208566,-0.045489,0.055983,0.204519,-0.081098,0.078814,-0.000590,-0.190665,0.986818,-0.002023,-0.063293,0.067399,-0.231799,-0.210890,0.985484,0.230618,-0.170441,0.988152,0.211411,0.211411,143
-0.168124,-0.033345,0.045821,0.164743,-0.072929,0.081275,-0.000647,-0.192437,0.988936,-0.001691,-0.053137,0.063547,-0.237403,-0.212002,0.987011,0.236110,-0.172872,0.990861,0.169922,0.169922,144
-0.124860,-0.038840,0.054070,0.124784,-0.072158,0.083401,-0.000648,-0.194287,0.991227,-0.000038,-0.055499,0.068736,-0.241565,-0.213297,0.988814,0.240269,-0.175277,0.993641,0.126982,0.126982,145
-0.084615,-0.016889,0.060925,0.089340,-0.062811,0.068277,-0.000569,-0.195615,0.993381,0.002363,-0.039850,0.064600,-0.244386,-0.213859,0.990844,0.243247,-0.177371,0.995917,0.085003,0.085003,146
-0.041029,-0.024903,0.049882,0.046341,-0.085200,0.039046,-0.000481,-0.197450,0.994863,0.002656,-0.055051,0.044464,-0.245753,-0.214690,0.992507,0.244792,-0.180211,0.997218,0.042195,0.042195,147
0.000709,-0.023153,0.040832,-0.009768,-0.061006,0.065791,-0.000632,-0.198853,0.996640,-0.004530,-0.042079,0.053312,-0.245730,-0.215461,0.993868,0.244466,-0.182244,0.999411,0.000398,0.000398,148
0.044689,-0.029039,0.016782,-0.060075,-0.076362,0.036893,-0.000888,-0.200609,0.997534,-0.007693,-0.052701,0.026838,-0.244240,-0.216429,0.994428,0.242464,-0.184789,1.000641,-0.042921,-0.042921,149
0.083235,-0.023552,0.013747,-0.110157,-0.072046,0.047182,-0.001337,-0.202203,0.998550,-0.013461,-0.047799,0.030463,-0.241466,-0.217214,0.994886,0.238792,-0.187191,1.002214,-0.081803,-0.081803,150
0.164148,-0.059529,0.011249,-0.163563,-0.075974,0.004796,-0.001327,-0.204461,0.998817,0.000293,-0.067752,0.008023,-0.235994,-0.219199,0.995261,0.233340,-0.189723,1.002374,-0.160246,-0.160246,151
0.211524,-0.037668,-0.023798,-0.226943,-0.069818,-0.029469,-0.001584,-0.206253,0.997929,-0.007709,-0.053743,-0.026634,-0.228943,-0.220454,0.994468,0.225775,-0.192051,1.001391,-0.208378,-0.208378,152
0.286221,-0.007323,-0.052065,-0.308121,-0.037903,-0.057122,-0.001949,-0.207006,0.996110,-0.010950,-0.022613,-0.054592,-0.219402,-0.220698,0.992732,0.215504,-0.193314,0.999487,-0.284354,-0.284354,153
0.355913,0.051255,-0.026382,-0.404021,-0.003832,-0.063118,-0.002751,-0.206216,0.994618,-0.024054,0.023712,-0.044750,-0.207539,-0.218990,0.991853,0.202037,-0.193442,0.997383,-0.358026,-0.358026,154
0.423971,0.022690,-0.037839,-0.465167,0.013138,-0.067922,-0.003437,-0.205619,0.992855,-0.020598,0.017914,-0.052882,-0.193406,-0.218234,0.990591,0.186532,-0.193004,0.995119,-0.424063,-0.424063,155
0.417867,0.048266,-0.030987,-0.509643,0.026302,-0.071767,-0.004967,-0.204376,0.991143,-0.045888,0.037284,-0.051377,-0.179477,-0.216625,0.989558,0.169543,-0.192127,0.992727,-0.419923,-0.419923,156
0.380590,0.063002,-0.009123,-0.463581,0.089503,-0.026359,-0.006350,-0.201834,0.990551,-0.041496,0.076253,-0.017740,-0.166791,-0.214525,0.989254,0.154091,-0.189144,0.991848,-0.384287,-0.384287,157
0.326646,0.053208,-0.039865,-0.462425,0.043602,-0.070024,-0.008613,-0.200221,0.988720,-0.067890,0.048405,-0.054944,-0.155903,-0.212751,0.987926,0.138677,-0.187690,0.989514,-0.329761,-0.329761,158
0.226519,0.192191,0.099351,-0.408479,0.046477,-0.057337,-0.011646,-0.196243,0.989420,-0.090980,0.119334,0.021007,-0.148352,-0.206345,0.991237,0.125061,-0.186141,0.987603,-0.238729,-0.238729,159
0.185863,0.158924,0.081350,-0.334263,0.068143,-0.062907,-0.014119,-0.192458,0.989728,-0.074200,0.113533,0.009221,-0.142157,-0.201047,0.993949,0.113918,-0.183870,0.985506,-0.193302,-0.193302,160
0.194074,0.014637,-0.032997,-0.274323,0.073009,-0.051498,-0.015457,-0.190998,0.988319,-0.040124,0.043823,-0.042248,-0.135688,-0.200559,0.992849,0.104774,-0.181436,0.983790,-0.195725,-0.195725,161
0.153771,0.030195,-0.059411,-0.226512,0.051142,-0.042157,-0.016669,-0.189642,0.986627,-0.036371,0.040669,-0.050783,-0.130562,-0.199553,0.990869,0.097224,-0.179731,0.982384,-0.157906,-0.157906,162
0.091412,0.070699,0.016549,-0.186051,0.010069,-0.034525,-0.018246,-0.188296,0.986327,-0.047320,0.040384,-0.008987,-0.127515,-0.197196,0.991420,0.091022,-0.179396,0.981234,-0.095978,-0.095978,163
0.077902,0.010709,-0.083665,-0.129274,-0.001466,-0.012301,-0.019103,-0.188142,0.984728,-0.025686,0.004621,-0.047983,-0.124918,-0.196839,0.988631,0.086713,-0.179445,0.980824,-0.081539,-0.081539,164
0.043632,0.038913,-0.052534,-0.101029,-0.012408,-0.026035,-0.020059,-0.187700,0.983418,-0.028698,0.013252,-0.039285,-0.123464,-0.195542,0.986880,0.083345,-0.179858,0.979956,-0.048177,-0.048177,165
0.013304,0.016618,-0.026967,-0.052657,-0.002215,-0.021315,-0.020715,-0.187460,0.982613,-0.019677,0.007202,-0.024140,-0.123020,-0.194988,0.985981,0.081590,-0.179932,0.979245,-0.015365,-0.015365,166
0.008001,-0.009236,-0.005910,-0.020764,-0.002654,-0.017459,-0.020928,-0.187658,0.982224,-0.006382,-0.005945,-0.011685,-0.122754,-0.195296,0.985784,0.080898,-0.180021,0.978663,-0.007489,-0.007489,167
-0.020014,-0.003131,0.027743,0.013849,-0.000935,0.017731,-0.021030,-0.187726,0.982982,-0.003082,-0.002033,0.022736,-0.123421,-0.195400,0.986709,0.081360,-0.180052,0.979254,0.021185,0.021185,168
-0.037182,-0.048405,0.022715,0.034101,-0.000132,0.014505,-0.021082,-0.188535,0.983602,-0.001540,-0.024269,0.018611,-0.124660,-0.197014,0.987466,0.082496,-0.180056,0.979738,0.041823,0.041823,169
-0.071656,-0.054438,0.051599,0.063923,-0.010858,0.011893,-0.021211,-0.189623,0.984660,-0.003867,-0.032648,0.031747,-0.127049,-0.198828,0.989186,0.084627,-0.180418,0.980134,0.078231,0.078231,170
-0.152666,0.001523,0.058891,0.129408,0.003319,0.042116,-0.021598,-0.189543,0.986344,-0.011629,0.002421,0.050502,-0.132138,-0.198778,0.991149,0.088941,-0.180307,0.981538,0.154416,0.154416,171
-0.197356,-0.005261,0.031562,0.164549,-0.013901,0.034486,-0.022145,-0.189862,0.987445,-0.016403,-0.009581,0.033025,-0.138716,-0.198953,0.992201,0.094426,-0.180771,0.982688,0.198287,0.198287,172
-0.229780,-0.036292,0.009297,0.211053,-0.022708,0.028244,-0.022457,-0.190845,0.988070,-0.009364,-0.029500,0.018768,-0.146375,-0.200163,0.992511,0.101461,-0.181528,0.983629,0.232039,0.232039,173
-0.253350,-0.057015,0.007619,0.255550,-0.001423,0.055919,-0.022421,-0.191819,0.989129,0.001100,-0.029220,0.031770,-0.154820,-0.202063,0.992765,0.109979,-0.181575,0.985493,0.257106,0.257106,174
-0.258848,-0.079008,0.006228,0.278959,-0.012939,0.045787,-0.022085,-0.193352,0.989996,0.010055,-0.045974,0.026008,-0.163449,-0.204697,0.992973,0.119278,-0.182006,0.987019,0.264412,0.264412,175
-0.285678,-0.039098,0.055066,0.307820,-0.015493,0.037472,-0.021716,-0.194262,0.991538,0.011071,-0.027295,0.046268,-0.172971,-0.206000,0.994808,0.129539,-0.182523,0.988268,0.288967,0.288967,176
-0.311870,-0.031516,0.028328,0.316004,-0.025575,0.063883,-0.021647,-0.195213,0.993075,0.002067,-0.028545,0.046105,-0.183367,-0.207051,0.995753,0.140072,-0.183375,0.990398,0.313763,0.313763,177
-0.310972,-0.061559,0.039942,0.325671,-0.028968,0.069067,-0.021402,-0.196722,0.994892,0.007349,-0.045264,0.054504,-0.193733,-0.209103,0.997084,0.150928,-0.184341,0.992700,0.315065,0.315065,178
-0.304972,-0.068940,0.049542,0.319245,-0.026080,0.056534,-0.021165,-0.198306,0.996660,0.007136,-0.047510,0.053038,-0.203898,-0.211401,0.998735,0.161569,-0.185210,0.994584,0.309661,0.309661,179
-0.301805,-0.053834,0.074608,0.313634,-0.030989,0.080110,-0.020967,-0.199719,0.999239,0.005914,-0.042412,0.077360,-0.213959,-0.213195,1.001222,0.172024,-0.186243,0.997255,0.305571,0.305571,180
-0.288496,-0.085822,0.027047,0.305554,-0.031451,0.065587,-0.020683,-0.201674,1.000782,0.008529,-0.058637,0.046316,-0.223575,-0.216056,1.002124,0.182209,-0.187292,0.999441,0.294014,0.294014,181
-0.288496,-0.085822,0.027047,0.305554,-0.031451,0.065587,-0.020683,-0.201674,1.000782,0.008529,-0.058637,0.046316,-0.223575,-0.216056,1.002124,0.182209,-0.187292,0.999441,0.294014,0.294014,182
-0.303377,-0.082260,0.073342,0.321821,-0.023715,0.087937,-0.020376,-0.203440,1.003470,0.009222,-0.052987,0.080638,-0.233688,-0.218798,1.004569,0.192936,-0.188082,1.002372,0.308874,0.308874,183
-0.269123,-0.083227,0.060064,0.283092,-0.022303,0.072001,-0.020143,-0.205199,1.005672,0.006984,-0.052765,0.066032,-0.242658,-0.221572,1.006571,0.202373,-0.188826,1.004772,0.274745,0.274745,184
-0.226195,-0.066207,0.066447,0.242427,-0.021219,0.076236,-0.019872,-0.206656,1.008050,0.008116,-0.043713,0.071343,-0.250198,-0.223779,1.008786,0.210453,-0.189533,1.007313,0.230691,0.230691,185
-0.153645,-0.057947,0.019948,0.181203,-0.051890,0.045122,-0.019413,-0.208487,1.009134,0.013779,-0.054918,0.032533,-0.255320,-0.225711,1.009451,0.216494,-0.191263,1.008818,0.157483,0.157483,186
-0.070245,-0.022429,-0.000733,0.117700,-0.050130,0.054224,-0.018622,-0.209696,1.010026,0.023727,-0.036280,0.026747,-0.257661,-0.226458,1.009426,0.220417,-0.192934,1.010625,0.071644,0.071644,187
0.010935,0.007032,0.016465,0.050184,-0.047735,0.027130,-0.017604,-0.210374,1.010752,0.030560,-0.020352,0.021797,-0.257297,-0.226224,1.009975,0.222090,-0.194525,1.011529,-0.011429,-0.011429,188
0.081642,0.003877,-0.020546,-0.012936,-0.035763,0.022202,-0.016458,-0.210906,1.010780,0.034353,-0.015943,0.000830,-0.254575,-0.226095,1.009290,0.221658,-0.195717,1.012269,-0.081593,-0.081593,189
0.168083,0.021409,-0.016826,-0.087084,-0.023717,0.000998,-0.015108,-0.210944,1.010516,0.040500,-0.001154,-0.007918,-0.248973,-0.225381,1.008729,0.218756,-0.196507,1.012303,-0.168950,-0.168950,190
0.243701,0.006976,-0.064023,-0.148475,-0.017897,-0.050057,-0.013521,-0.211126,1.008615,0.047613,-0.005461,-0.057038,-0.240849,-0.225148,1.006595,0.213806,-0.197104,1.010634,-0.243091,-0.243091,191
0.289751,0.048669,-0.052453,-0.214584,-0.008447,-0.057743,-0.012269,-0.210456,1.006778,0.037583,0.020111,-0.055100,-0.231191,-0.223526,1.004847,0.206654,-0.197386,1.008709,-0.291663,-0.291663,192
0.327030,0.118862,-0.026253,-0.290371,0.040066,-0.063922,-0.011658,-0.207807,1.005275,0.018329,0.079464,-0.045086,-0.220290,-0.219564,1.003972,0.196975,-0.196050,1.006579,-0.333029,-0.333029,193
0.410092,0.047059,-0.038152,-0.369225,0.027919,-0.101670,-0.010977,-0.206557,1.002945,0.020434,0.037489,-0.069913,-0.206620,-0.217995,1.002700,0.184667,-0.195119,1.003190,-0.412091,-0.412091,194
0.417870,0.078691,-0.064251,-0.404013,0.033609,-0.115659,-0.010746,-0.204686,0.999946,0.006929,0.056150,-0.089954,-0.192691,-0.215372,1.000558,0.171200,-0.193999,0.999334,-0.421978,-0.421978,195
0.394946,0.106764,-0.052596,-0.416453,0.040670,-0.094678,-0.011104,-0.202229,0.997492,-0.010753,0.073717,-0.073636,-0.179526,-0.211814,0.998805,0.157318,-0.192643,0.996178,-0.400771,-0.400771,196
0.348151,0.130889,0.006598,-0.388162,0.068016,-0.077516,-0.011771,-0.198913,0.996310,-0.020006,0.099453,-0.035459,-0.167921,-0.207451,0.999025,0.144380,-0.190376,0.993594,-0.354609,-0.354609,197
0.305446,0.103146,-0.027813,-0.359500,0.061505,-0.079535,-0.012672,-0.196169,0.994521,-0.027027,0.082325,-0.053675,-0.157740,-0.204012,0.998098,0.132396,-0.188326,0.990943,-0.311160,-0.311160,198
0.280404,0.080247,-0.022765,-0.316686,0.056427,-0.081067,-0.013276,-0.193891,0.992790,-0.018141,0.068337,-0.051915,-0.148393,-0.201338,0.997339,0.121840,-0.186445,0.988241,-0.284999,-0.284999,199
0.224421,0.073370,-0.018631,-0.266017,0.058886,-0.066370,-0.013970,-0.191687,0.991373,-0.020798,0.066128,-0.042500,-0.140912,-0.198892,0.996718,0.112973,-0.184482,0.986029,-0.228799,-0.228799,200
0.160912,0.066660,-0.031716,-0.217658,0.035495,-0.054336,-0.014916,-0.189985,0.989939,-0.028373,0.051077,-0.043026,-0.135549,-0.196670,0.995661,0.105718,-0.183299,0.984218,-0.165670,-0.165670,201
0.106383,0.097733,0.040444,-0.168374,0.045184,-0.060351,-0.015949,-0.187603,0.989607,-0.030996,0.071459,-0.009955,-0.132002,-0.193412,0.997009,0.100105,-0.181793,0.982206,-0.108340,-0.108340,202
0.117580,0.011774,-0.049649,-0.117388,0.045774,-0.033554,-0.015945,-0.186643,0.988221,0.000096,0.028775,-0.041601,-0.128083,-0.193020,0.995354,0.096192,-0.180267,0.981087,-0.120969,-0.120969,203
0.045550,0.047810,-0.007837,-0.074441,0.018855,-0.027482,-0.016427,-0.185532,0.987632,-0.014446,0.033332,-0.017660,-0.126565,-0.191426,0.995093,0.093711,-0.179639,0.980171,-0.048459,-0.048459,204
0.042773,0.031316,-0.006423,-0.039016,0.010169,-0.022484,-0.016364,-0.184841,0.987150,0.001879,0.020743,-0.014455,-0.125139,-0.190382,0.994879,0.092410,-0.179300,0.979422,-0.044655,-0.044655,205
0.024141,-0.003065,-0.005259,-0.016088,0.016198,-0.018414,-0.016230,-0.184622,0.986756,0.004026,0.006566,-0.011836,-0.124334,-0.190484,0.994703,0.091874,-0.178760,0.978808,-0.024260,-0.024260,206
-0.000499,-0.009143,-0.004311,0.010192,0.003807,-0.015074,-0.016069,-0.184711,0.986433,0.004847,-0.002668,-0.009694,-0.124351,-0.190789,0.994560,0.092214,-0.178633,0.978306,0.000686,0.000686,207
-0.029454,-0.025242,0.013037,0.035025,0.002317,0.035824,-0.015976,-0.185093,0.987247,0.002786,-0.011463,0.024431,-0.125333,-0.191630,0.994994,0.093381,-0.178556,0.979500,0.031750,0.031750,208
-0.057438,-0.027879,0.027305,0.081453,0.011194,0.029327,-0.015576,-0.185371,0.988191,0.012007,-0.008343,0.028315,-0.127247,-0.192560,0.995904,0.096096,-0.178183,0.980477,0.060848,0.060848,209
-0.079579,-0.064387,0.055983,0.112299,-0.021814,0.040265,-0.015030,-0.186808,0.989795,0.016360,-0.043100,0.048126,-0.129900,-0.194706,0.997770,0.099840,-0.178910,0.981819,0.087476,0.087476,210
-0.107017,-0.054526,0.114289,0.161056,-0.034022,0.049308,-0.014130,-0.188284,0.992522,0.027019,-0.044274,0.081797,-0.133467,-0.196523,1.001580,0.105208,-0.180044,0.983463,0.118834,0.118834,211
-0.193505,0.017690,0.059137,0.229143,-0.018105,0.056822,-0.013536,-0.188291,0.994454,0.017819,-0.000207,0.057980,-0.139917,-0.195934,1.003551,0.112846,-0.180647,0.985357,0.195829,0.195829,212
-0.204048,-0.039079,0.014391,0.282509,-0.020881,0.063064,-0.012228,-0.189290,0.995745,0.039231,-0.029980,0.038728,-0.146719,-0.197236,1.004031,0.122263,-0.181343,0.987459,0.206492,0.206492,213
-0.248930,-0.045299,-0.005082,0.329193,-0.041313,0.068289,-0.010890,-0.190733,0.996799,0.040132,-0.043306,0.031604,-0.155017,-0.198746,1.003862,0.133236,-0.182720,0.989735,0.250512,0.250512,214
-0.268390,-0.059223,0.012692,0.364297,-0.048160,0.055906,-0.009292,-0.192523,0.997942,0.047953,-0.053692,0.034298,-0.163963,-0.200721,1.004285,0.145379,-0.184326,0.991599,0.271441,0.271441,215
-0.271682,-0.059624,0.044428,0.375219,-0.055303,0.062528,-0.007566,-0.194439,0.999725,0.051769,-0.057464,0.053480,-0.173019,-0.202708,1.005766,0.157887,-0.186169,0.993683,0.275756,0.275756,216
-0.293298,-0.083661,0.036371,0.382681,-0.062020,0.085006,-0.006076,-0.196867,1.001747,0.044691,-0.072840,0.060686,-0.182796,-0.205497,1.006978,0.170643,-0.188237,0.996517,0.297974,0.297974,217
-0.327465,-0.052322,0.046960,0.381402,-0.049734,0.086673,-0.005177,-0.198568,1.003975,0.026968,-0.051028,0.066819,-0.193711,-0.207241,1.008543,0.183356,-0.189894,0.999406,0.330564,0.330564,218
-0.337012,-0.061708,0.055715,0.377020,-0.055612,0.070948,-0.004511,-0.200523,1.006086,0.020004,-0.058660,0.063329,-0.204945,-0.209298,1.010401,0.195924,-0.191748,1.001771,0.340508,0.340508,219
-0.332876,-0.067403,0.063014,0.353822,-0.043822,0.092554,-0.004162,-0.202377,1.008678,0.010473,-0.055613,0.077784,-0.216041,-0.211544,1.012501,0.207718,-0.193209,1.004856,0.336560,0.336560,220
-0.327268,-0.057527,0.069083,0.316724,-0.025165,0.075763,-0.004337,-0.203755,1.011093,-0.005272,-0.041346,0.072427,-0.226950,-0.213462,1.014804,0.218275,-0.194048,1.007381,0.330569,0.330569,221
-0.298431,-0.064335,0.074172,0.283349,-0.030295,0.062041,-0.004589,-0.205332,1.013363,-0.007541,-0.047315,0.068107,-0.236897,-0.215607,1.017276,0.227720,-0.195057,1.009449,0.302188,0.302188,222
-0.270583,-0.080389,0.060722,0.247710,-0.028664,0.068178,-0.004970,-0.207150,1.015511,-0.011436,-0.054527,0.064448,-0.245917,-0.218286,1.019300,0.235977,-0.196013,1.011722,0.274926,0.274926,223
-0.235100,-0.058300,0.067441,0.201356,-0.018936,0.055822,-0.005532,-0.208437,1.017565,-0.016872,-0.038618,0.061630,-0.253753,-0.220229,1.021548,0.242689,-0.196644,1.013583,0.238652,0.238652,224
-0.192335,-0.053383,0.055207,0.147602,-0.012752,0.045708,-0.006278,-0.209539,1.019248,-0.022366,-0.033067,0.050461,-0.260165,-0.222009,1.023389,0.247609,-0.197069,1.015106,0.195596,0.195596,225
-0.144273,-0.037206,0.027491,0.105439,-0.005848,0.037419,-0.006925,-0.210257,1.020329,-0.019417,-0.021527,0.032451,-0.264974,-0.223249,1.024305,0.251124,-0.197264,1.016354,0.146367,0.146367,226
-0.095922,-0.013182,0.040222,0.023863,0.028698,-0.122044,-0.008126,-0.209998,1.018966,-0.036030,0.007758,-0.040909,-0.268171,-0.223689,1.025646,0.251919,-0.196308,1.012286,0.097482,0.097482,227
-0.045770,0.006312,0.015221,0.016034,-0.025877,0.018082,-0.008622,-0.210324,1.019521,-0.014868,-0.009782,0.016651,-0.269697,-0.223478,1.026153,0.252454,-0.197170,1.012888,0.045766,0.045766,228
0.018114,0.003421,-0.005150,-0.037580,0.005664,0.014813,-0.008946,-0.210173,1.019682,-0.009733,0.004543,0.004832,-0.269093,-0.223364,1.025981,0.251201,-0.196981,1.013382,-0.018383,-0.018383,229
0.069690,0.015523,-0.021722,-0.089296,-0.002429,-0.005039,-0.009273,-0.209954,1.019236,-0.009803,0.006547,-0.013382,-0.266770,-0.222847,1.025257,0.248224,-0.197062,1.013214,-0.070867,-0.070867,230
0.139580,0.018442,-0.035180,-0.149580,-0.011923,-0.021200,-0.009439,-0.209846,1.018296,-0.005000,0.003260,-0.028188,-0.262117,-0.222232,1.024085,0.243238,-0.197460,1.012507,-0.141084,-0.141084,231
