h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,h1x_cg,h1y_cg,h1z_cg,h2x_cg,h2y_cg,h2z_cg,hand_distance,time
-0.001799,-0.006602,-0.000958,0.007508,0.004547,-0.001509,-0.018614,-0.182499,0.966727,0.002854,-0.001027,-0.001234,-0.171579,-0.178061,1.124466,0.134350,-0.186938,0.808988,0.000431,0.006217,-0.172107,-0.177600,1.124323,0.135971,-0.187118,0.810775,0.439543,2334
-0.002872,0.002505,-0.000772,0.008815,-0.000982,0.009727,-0.018515,-0.182474,0.966876,0.002971,0.000762,0.004478,-0.171674,-0.177977,1.124440,0.134644,-0.186971,0.809312,0.001499,-0.000811,-0.171967,-0.179293,1.124323,0.135199,-0.188146,0.810775,0.439565,2335
-0.001591,-0.007157,-0.000633,0.003019,-0.006391,0.007957,-0.018491,-0.182700,0.966998,0.000714,-0.006774,0.003662,-0.171727,-0.178216,1.124419,0.134744,-0.187184,0.809577,0.000510,-0.003465,-0.173416,-0.178556,1.128219,0.136020,-0.188517,0.810775,0.439467,2336
-0.009184,-0.001850,0.020657,0.006934,-0.007251,0.006511,-0.018529,-0.182851,0.967451,-0.001125,-0.004550,0.013583,-0.172034,-0.178277,1.125108,0.134976,-0.187426,0.809794,0.021164,0.000323,-0.173494,-0.179777,1.124323,0.135642,-0.189048,0.812799,0.440183,2337
-0.007940,-0.008153,-0.004270,0.003622,-0.008822,0.016345,-0.018601,-0.183134,0.967652,-0.002159,-0.008488,0.006039,-0.172298,-0.178549,1.124965,0.135096,-0.187720,0.810339,0.002324,-0.008975,-0.173067,-0.180392,1.124323,0.136435,-0.189637,0.814833,0.439961,2338
-0.004179,-0.010020,-0.003490,0.007278,-0.010433,0.024439,-0.018549,-0.183475,0.968001,0.001549,-0.010226,0.010473,-0.172438,-0.178883,1.124849,0.135339,-0.188067,0.811154,0.000226,-0.012127,-0.175441,-0.178567,1.124323,0.136046,-0.189976,0.816877,0.439563,2339
-0.016331,0.001716,-0.002850,0.003847,-0.010373,0.031123,-0.018757,-0.183619,0.968472,-0.006242,-0.004328,0.014137,-0.172982,-0.178826,1.124754,0.135467,-0.188413,0.812191,0.009478,-0.019219,-0.177640,-0.175489,1.120455,0.136082,-0.190693,0.818932,0.439236,2340
-0.025333,0.018146,-0.023382,0.003344,-0.012398,0.036662,-0.019124,-0.183524,0.968694,-0.010994,0.002874,0.006641,-0.173826,-0.178221,1.123975,0.135579,-0.188826,0.813413,0.001754,-0.023305,-0.178181,-0.174364,1.120455,0.136428,-0.192551,0.823072,0.438511,2341
-0.023682,0.020975,-0.019147,0.004620,-0.020252,0.052527,-0.019442,-0.183512,0.969250,-0.009531,0.000362,0.016689,-0.174616,-0.177522,1.123336,0.135733,-0.189501,0.815164,0.003886,-0.033165,-0.177943,-0.173480,1.116612,0.137882,-0.193302,0.825158,0.437527,2342
-0.018092,0.021981,-0.036567,0.011689,-0.020668,0.054349,-0.019548,-0.183490,0.969546,-0.003201,0.000656,0.008891,-0.175219,-0.176789,1.122117,0.136122,-0.190190,0.816976,-0.011993,-0.029045,-0.179681,-0.174621,1.116612,0.138054,-0.193728,0.827254,0.436147,2343
-0.024265,0.011787,-0.029937,0.010503,-0.019235,0.055892,-0.019778,-0.183614,0.969979,-0.006881,-0.003724,0.012977,-0.176028,-0.176396,1.121119,0.136472,-0.190832,0.818839,-0.002980,-0.030654,-0.179983,-0.173658,1.116612,0.137942,-0.195013,0.827254,0.435015,2344
-0.021510,0.014892,-0.024512,0.007991,-0.022738,0.045762,-0.020003,-0.183745,0.970333,-0.006759,-0.003924,0.010625,-0.176745,-0.175900,1.120302,0.136739,-0.191590,0.820364,-0.000865,-0.025024,-0.180071,-0.172881,1.112796,0.138450,-0.196385,0.829361,0.434144,2345
-0.018089,0.016417,-0.040820,0.009307,-0.026078,0.048931,-0.020149,-0.183906,0.970468,-0.004391,-0.004830,0.004056,-0.177348,-0.175353,1.118942,0.137049,-0.192459,0.821995,-0.014217,-0.025780,-0.181409,-0.173603,1.112796,0.139863,-0.197272,0.831479,0.432799,2346
-0.022088,0.009513,-0.033413,0.015302,-0.026174,0.051582,-0.020262,-0.184183,0.970771,-0.003393,-0.008331,0.009086,-0.178084,-0.175035,1.117828,0.137559,-0.193331,0.823714,-0.006210,-0.022839,-0.181733,-0.172901,1.112796,0.140504,-0.198674,0.831479,0.431819,2347
-0.019844,0.011608,-0.027366,0.016011,-0.029051,0.042223,-0.020326,-0.184474,0.971019,-0.001917,-0.008722,0.007430,-0.178745,-0.174649,1.116916,0.138093,-0.194300,0.825122,-0.003408,-0.015485,-0.183133,-0.174573,1.112796,0.140690,-0.200244,0.831479,0.431180,2348
-0.023862,0.000409,-0.022405,0.014125,-0.032328,0.034570,-0.020489,-0.185006,0.971222,-0.004869,-0.015960,0.006081,-0.179541,-0.174635,1.116169,0.138564,-0.195377,0.826274,0.002562,-0.011275,-0.181931,-0.173422,1.112796,0.141823,-0.200419,0.831479,0.430882,2349
-0.012994,0.006594,-0.018339,0.017724,-0.027416,0.028301,-0.020410,-0.185353,0.971388,0.002365,-0.010411,0.004980,-0.179974,-0.174415,1.115558,0.139154,-0.196291,0.827218,-0.002315,-0.004422,-0.181648,-0.173427,1.112796,0.142149,-0.200724,0.833608,0.430652,2350
-0.009103,0.005377,-0.015017,0.016283,-0.024102,0.034751,-0.020290,-0.185665,0.971717,0.003590,-0.009363,0.009867,-0.180277,-0.174236,1.115057,0.139697,-0.197095,0.828376,-0.002951,-0.009765,-0.180887,-0.173362,1.112796,0.141851,-0.200787,0.833608,0.430223,2351
-0.003320,0.004754,-0.012292,0.011711,-0.020083,0.028451,-0.020150,-0.185921,0.971986,0.004196,-0.007665,0.008081,-0.180388,-0.174077,1.114647,0.140088,-0.197764,0.829324,-0.005423,-0.009049,-0.179760,-0.172847,1.112796,0.141643,-0.200921,0.833608,0.429738,2352
0.003419,0.006690,-0.010067,0.008458,-0.017169,0.023289,-0.019952,-0.186095,0.972206,0.005939,-0.005239,0.006611,-0.180274,-0.173854,1.114312,0.140370,-0.198336,0.830101,-0.008840,-0.008124,-0.180054,-0.173187,1.112796,0.141936,-0.201068,0.833608,0.429171,2353
0.001195,0.003632,-0.008247,0.008517,-0.014854,0.019071,-0.019790,-0.186282,0.972387,0.004856,-0.005611,0.005411,-0.180234,-0.173733,1.114037,0.140653,-0.198831,0.830736,-0.006131,-0.005357,-0.179583,-0.172946,1.112796,0.141420,-0.200105,0.831479,0.428787,2354
0.003542,0.004286,-0.006748,0.004168,-0.006929,0.004038,-0.019662,-0.186326,0.972341,0.003855,-0.001321,-0.001355,-0.180116,-0.173590,1.113812,0.140792,-0.199062,0.830871,-0.006852,0.000867,-0.180241,-0.173084,1.112796,0.141590,-0.199148,0.831479,0.428587,2355
-0.000682,0.002755,-0.005525,0.004338,-0.000465,0.003312,-0.019601,-0.186288,0.972305,0.001828,0.001144,-0.001105,-0.180139,-0.173499,1.113628,0.140937,-0.199078,0.830981,-0.002969,0.001094,-0.180889,-0.173511,1.116612,0.141349,-0.199083,0.831479,0.428524,2356
-0.004081,-0.000067,0.016229,0.002240,-0.000026,0.002707,-0.019632,-0.186290,0.972620,-0.000921,-0.000046,0.009466,-0.180275,-0.173501,1.114169,0.141012,-0.199079,0.831072,0.013763,-0.000107,-0.181253,-0.173520,1.116612,0.141043,-0.199064,0.831479,0.428979,2357
-0.005319,-0.000103,0.013286,0.000173,0.000079,0.002216,-0.019717,-0.186290,0.972879,-0.002573,-0.000012,0.007752,-0.180452,-0.173504,1.114612,0.141017,-0.199076,0.831145,0.012748,-0.001338,-0.180937,-0.173405,1.116612,0.141374,-0.199160,0.831479,0.429360,2358
-0.002635,0.000540,0.010875,0.001940,-0.000455,0.001806,-0.019729,-0.186289,0.973090,-0.000347,0.000042,0.006341,-0.180540,-0.173486,1.114974,0.141082,-0.199091,0.831206,0.009187,0.000287,-0.181072,-0.174758,1.116612,0.141501,-0.199271,0.833608,0.429675,2359
-0.002893,-0.006912,0.008909,0.002277,-0.000976,0.013070,-0.019739,-0.186420,0.973456,-0.000308,-0.003945,0.010988,-0.180636,-0.173717,1.115271,0.141158,-0.199124,0.831641,0.007638,-0.006864,-0.181325,-0.173774,1.116612,0.141401,-0.199008,0.831479,0.429701,2360
-0.003747,-0.000312,0.007288,0.001322,0.000632,-0.000882,-0.019780,-0.186415,0.973563,-0.001213,0.000160,0.003204,-0.180761,-0.173727,1.115514,0.141202,-0.199103,0.831612,0.007600,0.001535,-0.181584,-0.174515,1.116612,0.141837,-0.199769,0.833608,0.430006,2361
-0.004471,-0.004285,0.005972,0.003450,-0.003621,0.010859,-0.019797,-0.186547,0.973843,-0.000511,-0.003953,0.008415,-0.180910,-0.173870,1.115713,0.141317,-0.199223,0.831974,0.007037,-0.004366,-0.179789,-0.174186,1.112796,0.141419,-0.200585,0.833608,0.430094,2362
0.006100,-0.001716,-0.015857,0.000557,-0.007404,0.008880,-0.019686,-0.186699,0.973727,0.003329,-0.004560,-0.003487,-0.180707,-0.173927,1.115185,0.141336,-0.199470,0.832270,-0.015124,-0.004992,-0.179740,-0.174413,1.112796,0.141997,-0.199886,0.833608,0.429424,2363
0.005259,-0.002641,-0.012996,0.003597,-0.002259,0.007276,-0.019538,-0.186780,0.973632,0.004428,-0.002450,-0.002861,-0.180532,-0.174015,1.114751,0.141456,-0.199546,0.832512,-0.012656,-0.001953,-0.180856,-0.174636,1.112796,0.142022,-0.199944,0.833608,0.428936,2364
-0.001761,-0.003376,-0.010625,0.003083,-0.002167,0.005951,-0.019516,-0.186873,0.973554,0.000661,-0.002772,-0.002337,-0.180590,-0.174128,1.114397,0.141558,-0.199618,0.832711,-0.005859,-0.001465,-0.180726,-0.174653,1.112796,0.142348,-0.200742,0.833608,0.428692,2365
-0.000738,-0.002855,-0.008712,0.004295,-0.006112,0.004880,-0.019457,-0.187022,0.973490,0.001779,-0.004484,-0.001915,-0.180615,-0.174223,1.114107,0.141701,-0.199821,0.832873,-0.005333,0.000393,-0.180289,-0.174610,1.112796,0.142257,-0.201014,0.833608,0.428527,2366
0.001774,-0.002106,-0.007124,0.003022,-0.006483,0.003988,-0.019377,-0.187165,0.973438,0.002398,-0.004295,-0.001570,-0.180556,-0.174293,1.113869,0.141802,-0.200038,0.833006,-0.006133,0.000049,-0.180384,-0.174057,1.112796,0.143085,-0.200351,0.833608,0.428324,2367
0.000935,0.001287,-0.005836,0.006978,-0.001704,0.003271,-0.019245,-0.187172,0.973395,0.003956,-0.000209,-0.001282,-0.180525,-0.174250,1.113675,0.142035,-0.200094,0.833115,-0.004450,0.003216,-0.179728,-0.172883,1.112796,0.142631,-0.200782,0.833608,0.428283,2368
0.004333,0.007436,-0.004781,0.003241,-0.003740,0.002679,-0.019119,-0.187111,0.973360,0.003787,0.001848,-0.001051,-0.180380,-0.174002,1.113515,0.142143,-0.200219,0.833205,-0.005939,0.000916,-0.180129,-0.173161,1.112796,0.142537,-0.201213,0.833608,0.428115,2369
0.001365,0.004577,-0.003909,0.002141,-0.005404,0.002189,-0.019060,-0.187125,0.973331,0.001753,-0.000414,-0.000860,-0.180335,-0.173850,1.113385,0.142214,-0.200399,0.833278,-0.003303,0.000517,-0.180859,-0.173373,1.112796,0.143213,-0.200085,0.833608,0.428022,2370
-0.002848,0.002591,-0.003204,0.005431,0.001712,0.001794,-0.019017,-0.187053,0.973308,0.001291,0.002151,-0.000705,-0.180430,-0.173763,1.113278,0.142395,-0.200342,0.833337,0.000213,0.002816,-0.182374,-0.173469,1.112796,0.143023,-0.200255,0.833608,0.428123,2371
-0.010570,0.001603,-0.002618,0.003415,0.000476,0.001468,-0.019137,-0.187018,0.973289,-0.003577,0.001039,-0.000576,-0.180782,-0.173710,1.113191,0.142509,-0.200326,0.833386,0.006366,0.001589,-0.183605,-0.173561,1.112796,0.142486,-0.201303,0.835747,0.428388,2372
-0.015353,0.000810,-0.002153,-0.000127,-0.005311,0.012828,-0.019395,-0.187093,0.973467,-0.007740,-0.002250,0.005338,-0.181294,-0.173683,1.113119,0.142505,-0.200503,0.833814,0.010250,-0.008126,-0.184096,-0.173514,1.112796,0.141971,-0.201127,0.835747,0.428458,2373
-0.015242,0.000919,-0.001756,-0.002901,-0.003395,0.010520,-0.019697,-0.187134,0.973613,-0.009071,-0.001238,0.004383,-0.181802,-0.173652,1.113061,0.142408,-0.200616,0.834165,0.010447,-0.008828,-0.185136,-0.171676,1.109006,0.142732,-0.200017,0.835747,0.428512,2374
-0.018127,0.010745,-0.022051,0.001760,0.003261,0.008605,-0.019970,-0.186901,0.973389,-0.008183,0.007003,-0.006723,-0.182406,-0.173294,1.112326,0.142467,-0.200508,0.834451,0.000126,-0.004454,-0.187304,-0.172991,1.109006,0.142280,-0.200343,0.837898,0.428366,2375
-0.026638,0.001653,-0.018053,-0.001013,0.000896,0.018740,-0.020431,-0.186859,0.973400,-0.013826,0.001274,0.000343,-0.183294,-0.173239,1.111724,0.142433,-0.200478,0.835076,0.008705,-0.012934,-0.187284,-0.172540,1.109006,0.141758,-0.200828,0.840060,0.428222,2376
-0.021696,0.003802,-0.014774,-0.003670,-0.001902,0.027096,-0.020853,-0.186827,0.973605,-0.012683,0.000950,0.006160,-0.184017,-0.173112,1.111231,0.142311,-0.200541,0.835979,0.007288,-0.020112,-0.187744,-0.172856,1.109006,0.142195,-0.201257,0.842233,0.427792,2377
-0.020266,0.001395,-0.012106,-0.000628,-0.003890,0.034010,-0.021202,-0.186868,0.973970,-0.010447,-0.001247,0.010952,-0.184693,-0.173066,1.110828,0.142290,-0.200671,0.837113,0.007844,-0.022014,-0.187433,-0.172551,1.105242,0.142310,-0.201126,0.842233,0.427317,2378
-0.014902,0.002799,-0.030377,0.000110,-0.002475,0.027838,-0.021448,-0.186863,0.973928,-0.007396,0.000162,-0.001270,-0.185190,-0.172973,1.109815,0.142293,-0.200753,0.838041,-0.007733,-0.017494,-0.187377,-0.171852,1.105242,0.142802,-0.201389,0.842233,0.426472,2379
-0.011890,0.006098,-0.024869,0.002767,-0.003451,0.022797,-0.021600,-0.186819,0.973894,-0.004562,0.001324,-0.001037,-0.185586,-0.172769,1.108986,0.142386,-0.200868,0.838801,-0.006219,-0.012105,-0.187227,-0.173354,1.105242,0.142853,-0.203195,0.844417,0.425858,2380
-0.008924,-0.003179,-0.020367,0.002540,-0.012653,0.030536,-0.021707,-0.187083,0.974063,-0.003192,-0.007916,0.005085,-0.185883,-0.172875,1.108307,0.142470,-0.201290,0.839819,-0.006183,-0.016478,-0.187757,-0.172459,1.105242,0.143208,-0.203271,0.844417,0.425100,2381
-0.010187,0.002262,-0.016676,0.004015,-0.010769,0.025009,-0.021809,-0.187225,0.974202,-0.003086,-0.004253,0.004166,-0.186223,-0.172800,1.107752,0.142604,-0.201649,0.840652,-0.002447,-0.011891,-0.186890,-0.170828,1.105242,0.142555,-0.203171,0.844417,0.424619,2382
-0.003629,0.010720,-0.013651,-0.000269,-0.008278,0.020469,-0.021874,-0.187184,0.974316,-0.001949,0.001221,0.003408,-0.186344,-0.172443,1.107297,0.142595,-0.201925,0.841335,-0.005001,-0.012472,-0.187887,-0.172148,1.105242,0.143184,-0.202627,0.846612,0.424035,2383
-0.008390,0.001599,-0.011169,0.003201,-0.003818,0.028692,-0.021961,-0.187221,0.974608,-0.002595,-0.001109,0.008762,-0.186624,-0.172389,1.106924,0.142702,-0.202052,0.842291,-0.000342,-0.015172,-0.188297,-0.172353,1.105242,0.143505,-0.203733,0.846612,0.423516,2384
-0.009100,0.000200,-0.009148,0.004368,-0.009138,0.023502,-0.022040,-0.187370,0.974847,-0.002366,-0.004469,0.007178,-0.186927,-0.172383,1.106619,0.142847,-0.202357,0.843074,0.001408,-0.010585,-0.188849,-0.173709,1.105242,0.144247,-0.202986,0.848819,0.423209,2385
-0.010448,-0.007211,-0.007492,0.007615,-0.003422,0.031228,-0.022087,-0.187547,0.975242,-0.001417,-0.005317,0.011868,-0.187275,-0.172623,1.106370,0.143101,-0.202471,0.844115,0.003007,-0.013176,-0.189365,-0.173815,1.105242,0.144189,-0.202888,0.848819,0.422867,2386
-0.011362,-0.006485,-0.006133,0.005913,-0.002270,0.025588,-0.022178,-0.187693,0.975567,-0.002725,-0.004377,0.009727,-0.187654,-0.172839,1.106165,0.143298,-0.202547,0.844968,0.004651,-0.011024,-0.188799,-0.172133,1.105242,0.144822,-0.203495,0.848819,0.422653,2387
-0.006229,0.003839,-0.005025,0.008283,-0.005156,0.020939,-0.022144,-0.187715,0.975832,0.001027,-0.000658,0.007957,-0.187862,-0.172711,1.105998,0.143574,-0.202719,0.845666,0.002063,-0.006038,-0.188720,-0.172528,1.105242,0.144826,-0.203287,0.848819,0.422520,2388
-0.004670,0.000999,-0.004113,0.006807,-0.003090,0.017141,-0.022108,-0.187750,0.976049,0.001069,-0.001045,0.006514,-0.188017,-0.172678,1.105861,0.143801,-0.202822,0.846238,0.001212,-0.004968,-0.188952,-0.173592,1.105242,0.146003,-0.203152,0.848819,0.422394,2389
-0.005082,-0.004973,-0.003365,0.011974,-0.001793,0.014033,-0.021993,-0.187862,0.976227,0.003446,-0.003383,0.005334,-0.188187,-0.172844,1.105748,0.144201,-0.202881,0.846705,0.001582,0.000944,-0.188855,-0.172356,1.105242,0.146400,-0.203065,0.848819,0.422477,2390
-0.003637,0.002655,-0.002750,0.011959,-0.001001,0.011500,-0.021854,-0.187835,0.976373,0.004161,0.000827,0.004376,-0.188308,-0.172755,1.105657,0.144599,-0.202915,0.847089,0.001372,0.002456,-0.189335,-0.173855,1.105242,0.146445,-0.203014,0.846612,0.422604,2391
-0.005587,-0.005983,-0.002257,0.010039,-0.000535,-0.002587,-0.021780,-0.187944,0.976292,0.002226,-0.003259,-0.002423,-0.188494,-0.172955,1.105582,0.144934,-0.202933,0.847002,0.002600,0.009532,-0.189394,-0.173577,1.105242,0.146844,-0.202709,0.846612,0.423008,2392
-0.004894,-0.003383,-0.001849,0.010386,0.001212,-0.002128,-0.021689,-0.187980,0.976226,0.002746,-0.001085,-0.001988,-0.188657,-0.173067,1.105520,0.145280,-0.202892,0.846931,0.002492,0.009406,-0.189035,-0.172607,1.105242,0.146991,-0.202977,0.846612,0.423405,2393
-0.002056,0.002503,-0.001516,0.009306,-0.000460,-0.001731,-0.021568,-0.187946,0.976172,0.003625,0.001022,-0.001624,-0.188726,-0.172984,1.105469,0.145590,-0.202907,0.846874,0.000874,0.008431,-0.189465,-0.173726,1.105242,0.146195,-0.203606,0.846612,0.423715,2394
-0.004017,-0.004034,-0.001241,0.003289,-0.003795,-0.001423,-0.021580,-0.188076,0.976127,-0.000364,-0.003914,-0.001332,-0.188860,-0.173118,1.105428,0.145700,-0.203034,0.846826,0.002129,0.003732,-0.189178,-0.173640,1.105242,0.147444,-0.203464,0.848819,0.423910,2395
-0.001735,-0.002835,-0.001012,0.009486,-0.002340,0.010834,-0.021451,-0.188162,0.976291,0.003875,-0.002587,0.004910,-0.188917,-0.173213,1.105394,0.146016,-0.203112,0.847187,0.000555,0.001060,-0.189659,-0.174105,1.105242,0.147345,-0.203731,0.848819,0.423964,2396
-0.004030,-0.004855,-0.000826,0.007227,-0.003368,0.008876,-0.021397,-0.188299,0.976425,0.001598,-0.004112,0.004027,-0.189052,-0.173375,1.105367,0.146257,-0.203224,0.847483,0.002343,0.000554,-0.189727,-0.172833,1.105242,0.147671,-0.203388,0.848819,0.424060,2397
-0.003671,0.002945,-0.000679,0.007691,-0.000893,0.007271,-0.021330,-0.188265,0.976535,0.002010,0.001026,0.003294,-0.189174,-0.173276,1.105344,0.146513,-0.203254,0.847726,0.002700,0.001734,-0.190410,-0.173056,1.105242,0.146623,-0.204731,0.848819,0.424207,2398
-0.006719,0.001198,-0.000558,0.000595,-0.008030,0.005946,-0.021433,-0.188379,0.976625,-0.003062,-0.003416,0.002695,-0.189398,-0.173237,1.105325,0.146533,-0.203522,0.847924,0.005067,-0.002563,-0.190017,-0.172982,1.101503,0.147177,-0.203515,0.851038,0.424291,2399
-0.003367,0.001385,-0.020785,0.003504,0.000039,0.016930,-0.021430,-0.188355,0.976560,0.000069,0.000712,-0.001928,-0.189510,-0.173190,1.104633,0.146650,-0.203520,0.848488,-0.009795,-0.007457,-0.192765,-0.171980,1.105242,0.147386,-0.203539,0.851038,0.423714,2400
-0.017702,0.006586,0.003312,0.004004,-0.000102,0.013860,-0.021659,-0.188247,0.976847,-0.006849,0.003242,0.008585,-0.190100,-0.172971,1.104743,0.146783,-0.203524,0.848950,0.016534,-0.005172,-0.193789,-0.170351,1.105242,0.147317,-0.203482,0.851038,0.424092,2401
-0.020058,0.014245,0.002711,0.002899,0.000229,0.011340,-0.021945,-0.188006,0.977081,-0.008580,0.007237,0.007027,-0.190769,-0.172496,1.104833,0.146880,-0.203516,0.849328,0.018624,-0.004536,-0.193173,-0.169428,1.101503,0.147940,-0.203035,0.853268,0.424561,2402
-0.013074,0.016686,-0.018114,0.005764,0.002614,0.021424,-0.022066,-0.187684,0.977136,-0.003655,0.009650,0.001654,-0.191205,-0.171940,1.104230,0.147072,-0.203429,0.850042,0.000810,-0.008433,-0.194128,-0.169678,1.101503,0.147144,-0.204276,0.853268,0.424304,2403
-0.015899,0.012300,-0.014824,0.000392,-0.004605,0.017542,-0.022325,-0.187556,0.977181,-0.007753,0.003847,0.001359,-0.191735,-0.171530,1.103735,0.147085,-0.203583,0.850627,0.004784,-0.009807,-0.195043,-0.169311,1.101503,0.147957,-0.204695,0.855510,0.424135,2404
-0.017987,0.012066,-0.012141,0.004741,-0.006048,0.026550,-0.022546,-0.187456,0.977421,-0.006623,0.003009,0.007204,-0.192334,-0.171128,1.103331,0.147243,-0.203784,0.851512,0.008124,-0.011505,-0.195758,-0.169251,1.101503,0.148254,-0.204991,0.857763,0.424019,2405
-0.018615,0.010207,-0.009935,0.005496,-0.006562,0.033998,-0.022764,-0.187395,0.977822,-0.006560,0.001823,0.012031,-0.192955,-0.170787,1.103000,0.147426,-0.204003,0.852645,0.009881,-0.015154,-0.195642,-0.169018,1.101503,0.147582,-0.205348,0.857763,0.423840,2406
-0.014612,0.009620,-0.008140,0.000845,-0.007314,0.027838,-0.022994,-0.187357,0.978151,-0.006883,0.001153,0.009849,-0.193442,-0.170467,1.102728,0.147455,-0.204247,0.853573,0.007739,-0.015110,-0.196632,-0.167928,1.101503,0.147283,-0.206833,0.860029,0.423591,2407
-0.017345,0.013806,-0.006666,-0.000933,-0.014070,0.035103,-0.023298,-0.187361,0.978625,-0.009139,-0.000132,0.014219,-0.194020,-0.170006,1.102506,0.147423,-0.204716,0.854743,0.011222,-0.020145,-0.197889,-0.169590,1.101503,0.148346,-0.206469,0.862306,0.423290,2408
-0.021037,0.002266,-0.005454,0.005016,-0.009536,0.041127,-0.023565,-0.187482,0.979219,-0.008011,-0.003635,0.017837,-0.194721,-0.169931,1.102324,0.147591,-0.205034,0.856114,0.014034,-0.019083,-0.197798,-0.169186,1.097790,0.148477,-0.206789,0.864596,0.423118,2409
-0.016731,0.004054,-0.024662,0.004819,-0.009546,0.046123,-0.023764,-0.187574,0.979577,-0.005956,-0.002746,0.010731,-0.195279,-0.169796,1.101502,0.147751,-0.205352,0.857652,-0.000309,-0.021912,-0.198980,-0.169383,1.097790,0.148873,-0.206557,0.864596,0.422371,2410
-0.020126,0.002246,-0.020195,0.006101,-0.006555,0.037764,-0.023998,-0.187646,0.979870,-0.007012,-0.002155,0.008783,-0.195950,-0.169721,1.100829,0.147955,-0.205570,0.858911,0.005015,-0.016120,-0.198335,-0.170365,1.097790,0.149440,-0.206259,0.866898,0.421995,2411
-0.012971,-0.003505,-0.016533,0.008079,-0.003747,0.043432,-0.024079,-0.187766,0.980318,-0.002446,-0.003626,0.013450,-0.196382,-0.169838,1.100278,0.148224,-0.205695,0.860358,0.000896,-0.017801,-0.199596,-0.165381,1.097790,0.149457,-0.206851,0.866898,0.421427,2412
-0.017473,0.024239,-0.013529,0.006702,-0.006286,0.035566,-0.024259,-0.187467,0.980685,-0.005386,0.008977,0.011019,-0.196965,-0.169030,1.099827,0.148447,-0.205905,0.861544,0.008797,-0.014073,-0.199776,-0.165390,1.097790,0.149471,-0.205901,0.866898,0.421246,2413
-0.015291,0.019793,-0.011076,0.005569,0.000018,0.029109,-0.024421,-0.187137,0.980986,-0.004861,0.009906,0.009016,-0.197474,-0.168370,1.099458,0.148633,-0.205904,0.862514,0.008100,-0.011803,-0.199081,-0.167353,1.097790,0.150672,-0.206141,0.866898,0.421119,2414
-0.008735,0.005530,-0.009077,0.011091,-0.001287,0.023848,-0.024381,-0.187066,0.981232,0.001178,0.002121,0.007387,-0.197766,-0.168186,1.099155,0.149003,-0.205947,0.863309,0.002605,-0.004108,-0.199825,-0.166873,1.097790,0.150271,-0.206361,0.866898,0.421067,2415
-0.011199,0.007136,-0.007428,0.006897,-0.002250,0.019516,-0.024453,-0.186985,0.981434,-0.002151,0.002443,0.006044,-0.198139,-0.167948,1.098908,0.149233,-0.206022,0.863960,0.005739,-0.004996,-0.199537,-0.166683,1.097790,0.149602,-0.207314,0.866898,0.421090,2416
-0.007605,0.006879,-0.006083,0.002009,-0.007026,0.015977,-0.024546,-0.186987,0.981598,-0.002798,-0.000074,0.004948,-0.198392,-0.167719,1.098705,0.149300,-0.206256,0.864492,0.003526,-0.006587,-0.198988,-0.168721,1.097790,0.150224,-0.205942,0.866898,0.420987,2417
-0.003240,-0.005453,-0.004978,0.005028,0.001711,0.013082,-0.024517,-0.187050,0.981734,0.000894,-0.001871,0.004052,-0.198500,-0.167900,1.098539,0.149467,-0.206199,0.864928,-0.000581,-0.003260,-0.200072,-0.165137,1.097790,0.150701,-0.206369,0.866898,0.420859,2418
-0.008545,0.015026,-0.004073,0.006711,-0.000921,0.010711,-0.024547,-0.186815,0.981844,-0.000917,0.007053,0.003319,-0.198785,-0.167399,1.098403,0.149691,-0.206230,0.865285,0.006203,-0.000291,-0.200859,-0.165456,1.097790,0.149952,-0.206910,0.864596,0.421055,2419
-0.011280,0.010567,-0.003340,0.001421,-0.003697,-0.003752,-0.024711,-0.186700,0.981726,-0.004930,0.003435,-0.003548,-0.199161,-0.167047,1.098292,0.149738,-0.206353,0.865160,0.008476,0.003596,-0.201447,-0.164861,1.097790,0.149453,-0.207006,0.864596,0.421457,2420
-0.012429,0.011891,-0.002736,-0.001549,-0.003551,-0.003068,-0.024944,-0.186561,0.981629,-0.006989,0.004169,-0.002900,-0.199576,-0.166651,1.098201,0.149687,-0.206471,0.865058,0.009902,0.000749,-0.201363,-0.165030,1.097790,0.150651,-0.205695,0.864596,0.421812,2421
-0.009718,0.008817,-0.002232,0.005242,0.004221,-0.002514,-0.025019,-0.186344,0.981550,-0.002238,0.006519,-0.002375,-0.199899,-0.166357,1.098126,0.149861,-0.206331,0.864974,0.007652,0.005331,-0.201827,-0.166673,1.097790,0.150060,-0.207181,0.866898,0.422245,2422
-0.010478,-0.001721,-0.001831,0.001078,-0.004623,0.010461,-0.025176,-0.186450,0.981694,-0.004700,-0.003172,0.004317,-0.200249,-0.166414,1.098065,0.149897,-0.206485,0.865323,0.007515,-0.004432,-0.201143,-0.165041,1.097790,0.149796,-0.206868,0.864596,0.422347,2423
-0.004862,0.007468,-0.001498,-0.000549,-0.002084,-0.003950,-0.025266,-0.186360,0.981603,-0.002705,0.002692,-0.002725,-0.200411,-0.166165,1.098015,0.149879,-0.206554,0.865191,0.003919,0.001921,-0.201516,-0.164641,1.097790,0.150675,-0.207395,0.866898,0.422541,2424
